commit_sha	submodule
0f33767ece2f3b97161c1f32e197fd8272d79170	mcp
0f33767ece2f3b97161c1f32e197fd8272d79170	mdns-inspector
0f33767ece2f3b97161c1f32e197fd8272d79170	mouse-pointer
0f33767ece2f3b97161c1f32e197fd8272d79170	pictogram
0f33767ece2f3b97161c1f32e197fd8272d79170	remove-desktop-ini
0f33767ece2f3b97161c1f32e197fd8272d79170	shellex-rust
0f33767ece2f3b97161c1f32e197fd8272d79170	static-lunr
0f33767ece2f3b97161c1f32e197fd8272d79170	test/add-http-tests-and-fix-stdio
0f33767ece2f3b97161c1f32e197fd8272d79170	windows-moukaeritai-work
1047b18ab01c3556f8577a906f2190bcee2cb8b6	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1047b18ab01c3556f8577a906f2190bcee2cb8b6	feat/mcp-filelist-server
1047b18ab01c3556f8577a906f2190bcee2cb8b6	git-hangup-investigation
1047b18ab01c3556f8577a906f2190bcee2cb8b6	git-lfs-lite
1047b18ab01c3556f8577a906f2190bcee2cb8b6	githooks
1047b18ab01c3556f8577a906f2190bcee2cb8b6	llama-cpp-tk
1047b18ab01c3556f8577a906f2190bcee2cb8b6	mcp
1047b18ab01c3556f8577a906f2190bcee2cb8b6	mdns-inspector
1047b18ab01c3556f8577a906f2190bcee2cb8b6	mouse-pointer
1047b18ab01c3556f8577a906f2190bcee2cb8b6	pictogram
1047b18ab01c3556f8577a906f2190bcee2cb8b6	remove-desktop-ini
1047b18ab01c3556f8577a906f2190bcee2cb8b6	shellex-rust
1047b18ab01c3556f8577a906f2190bcee2cb8b6	static-lunr
1047b18ab01c3556f8577a906f2190bcee2cb8b6	test/add-http-tests-and-fix-stdio
1047b18ab01c3556f8577a906f2190bcee2cb8b6	windows-moukaeritai-work
104db72d9fc5e426423c0fda6f602434b1d4c692	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
104db72d9fc5e426423c0fda6f602434b1d4c692	git-hangup-investigation
104db72d9fc5e426423c0fda6f602434b1d4c692	git-lfs-lite
104db72d9fc5e426423c0fda6f602434b1d4c692	githooks
104db72d9fc5e426423c0fda6f602434b1d4c692	llama-cpp-tk
104db72d9fc5e426423c0fda6f602434b1d4c692	mcp
104db72d9fc5e426423c0fda6f602434b1d4c692	mdns-inspector
104db72d9fc5e426423c0fda6f602434b1d4c692	mouse-pointer
104db72d9fc5e426423c0fda6f602434b1d4c692	pictogram
104db72d9fc5e426423c0fda6f602434b1d4c692	remove-desktop-ini
104db72d9fc5e426423c0fda6f602434b1d4c692	shellex-rust
104db72d9fc5e426423c0fda6f602434b1d4c692	static-lunr
104db72d9fc5e426423c0fda6f602434b1d4c692	test/add-http-tests-and-fix-stdio
104db72d9fc5e426423c0fda6f602434b1d4c692	windows-moukaeritai-work
113a7715c49d926eeba4771272e2676c5ac02f98	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
113a7715c49d926eeba4771272e2676c5ac02f98	git-hangup-investigation
113a7715c49d926eeba4771272e2676c5ac02f98	git-lfs-lite
113a7715c49d926eeba4771272e2676c5ac02f98	githooks
113a7715c49d926eeba4771272e2676c5ac02f98	llama-cpp-tk
113a7715c49d926eeba4771272e2676c5ac02f98	mcp
113a7715c49d926eeba4771272e2676c5ac02f98	mdns-inspector
113a7715c49d926eeba4771272e2676c5ac02f98	mouse-pointer
113a7715c49d926eeba4771272e2676c5ac02f98	pictogram
113a7715c49d926eeba4771272e2676c5ac02f98	remove-desktop-ini
113a7715c49d926eeba4771272e2676c5ac02f98	shellex-rust
113a7715c49d926eeba4771272e2676c5ac02f98	static-lunr
113a7715c49d926eeba4771272e2676c5ac02f98	test/add-http-tests-and-fix-stdio
113a7715c49d926eeba4771272e2676c5ac02f98	windows-moukaeritai-work
11860465fb507232e30f460247687f7efe3a37aa	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
11860465fb507232e30f460247687f7efe3a37aa	git-hangup-investigation
11860465fb507232e30f460247687f7efe3a37aa	git-lfs-lite
11860465fb507232e30f460247687f7efe3a37aa	githooks
11860465fb507232e30f460247687f7efe3a37aa	llama-cpp-tk
11860465fb507232e30f460247687f7efe3a37aa	mcp
11860465fb507232e30f460247687f7efe3a37aa	mdns-inspector
11860465fb507232e30f460247687f7efe3a37aa	mouse-pointer
11860465fb507232e30f460247687f7efe3a37aa	pictogram
11860465fb507232e30f460247687f7efe3a37aa	remove-desktop-ini
11860465fb507232e30f460247687f7efe3a37aa	shellex-rust
11860465fb507232e30f460247687f7efe3a37aa	static-lunr
11860465fb507232e30f460247687f7efe3a37aa	test/add-http-tests-and-fix-stdio
11860465fb507232e30f460247687f7efe3a37aa	windows-moukaeritai-work
126a2e99160dcef32a0236080267ba82a612dc20	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
126a2e99160dcef32a0236080267ba82a612dc20	feat/mcp-filelist-server
126a2e99160dcef32a0236080267ba82a612dc20	git-hangup-investigation
126a2e99160dcef32a0236080267ba82a612dc20	git-lfs-lite
126a2e99160dcef32a0236080267ba82a612dc20	githooks
126a2e99160dcef32a0236080267ba82a612dc20	llama-cpp-tk
126a2e99160dcef32a0236080267ba82a612dc20	mcp
126a2e99160dcef32a0236080267ba82a612dc20	mdns-inspector
126a2e99160dcef32a0236080267ba82a612dc20	mouse-pointer
126a2e99160dcef32a0236080267ba82a612dc20	pictogram
126a2e99160dcef32a0236080267ba82a612dc20	remove-desktop-ini
126a2e99160dcef32a0236080267ba82a612dc20	shellex-rust
126a2e99160dcef32a0236080267ba82a612dc20	static-lunr
126a2e99160dcef32a0236080267ba82a612dc20	test/add-http-tests-and-fix-stdio
126a2e99160dcef32a0236080267ba82a612dc20	windows-moukaeritai-work
126e720e12c625adf43b11e536934bedbc534814	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
126e720e12c625adf43b11e536934bedbc534814	feat/mcp-filelist-server
126e720e12c625adf43b11e536934bedbc534814	git-hangup-investigation
126e720e12c625adf43b11e536934bedbc534814	git-lfs-lite
126e720e12c625adf43b11e536934bedbc534814	githooks
126e720e12c625adf43b11e536934bedbc534814	llama-cpp-tk
126e720e12c625adf43b11e536934bedbc534814	mcp
126e720e12c625adf43b11e536934bedbc534814	mdns-inspector
126e720e12c625adf43b11e536934bedbc534814	mouse-pointer
126e720e12c625adf43b11e536934bedbc534814	pictogram
126e720e12c625adf43b11e536934bedbc534814	remove-desktop-ini
126e720e12c625adf43b11e536934bedbc534814	shellex-rust
126e720e12c625adf43b11e536934bedbc534814	static-lunr
126e720e12c625adf43b11e536934bedbc534814	test/add-http-tests-and-fix-stdio
126e720e12c625adf43b11e536934bedbc534814	windows-moukaeritai-work
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	feat/mcp-filelist-server
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	git-hangup-investigation
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	git-lfs-lite
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	githooks
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	llama-cpp-tk
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	mcp
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	mdns-inspector
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	mouse-pointer
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	pictogram
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	remove-desktop-ini
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	shellex-rust
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	static-lunr
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	test/add-http-tests-and-fix-stdio
12cb395516bc3a407e3b2b11e6ec5b6d0ece8596	windows-moukaeritai-work
138324448bdd7db546e2cc5bbc2ede091ae80e85	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
138324448bdd7db546e2cc5bbc2ede091ae80e85	git-hangup-investigation
138324448bdd7db546e2cc5bbc2ede091ae80e85	git-lfs-lite
138324448bdd7db546e2cc5bbc2ede091ae80e85	githooks
138324448bdd7db546e2cc5bbc2ede091ae80e85	llama-cpp-tk
138324448bdd7db546e2cc5bbc2ede091ae80e85	mcp
138324448bdd7db546e2cc5bbc2ede091ae80e85	mdns-inspector
138324448bdd7db546e2cc5bbc2ede091ae80e85	mouse-pointer
138324448bdd7db546e2cc5bbc2ede091ae80e85	pictogram
138324448bdd7db546e2cc5bbc2ede091ae80e85	remove-desktop-ini
138324448bdd7db546e2cc5bbc2ede091ae80e85	shellex-rust
138324448bdd7db546e2cc5bbc2ede091ae80e85	static-lunr
138324448bdd7db546e2cc5bbc2ede091ae80e85	test/add-http-tests-and-fix-stdio
138324448bdd7db546e2cc5bbc2ede091ae80e85	windows-moukaeritai-work
1391380430fa61fdafa88bd0534e00fbbea6bc60	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1391380430fa61fdafa88bd0534e00fbbea6bc60	git-hangup-investigation
1391380430fa61fdafa88bd0534e00fbbea6bc60	git-lfs-lite
1391380430fa61fdafa88bd0534e00fbbea6bc60	githooks
1391380430fa61fdafa88bd0534e00fbbea6bc60	llama-cpp-tk
1391380430fa61fdafa88bd0534e00fbbea6bc60	mcp
1391380430fa61fdafa88bd0534e00fbbea6bc60	mdns-inspector
1391380430fa61fdafa88bd0534e00fbbea6bc60	mouse-pointer
1391380430fa61fdafa88bd0534e00fbbea6bc60	pictogram
1391380430fa61fdafa88bd0534e00fbbea6bc60	remove-desktop-ini
1391380430fa61fdafa88bd0534e00fbbea6bc60	shellex-rust
1391380430fa61fdafa88bd0534e00fbbea6bc60	static-lunr
1391380430fa61fdafa88bd0534e00fbbea6bc60	test/add-http-tests-and-fix-stdio
1391380430fa61fdafa88bd0534e00fbbea6bc60	windows-moukaeritai-work
140e37f95b62c0672dc3654c37cd4c65799600a7	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
140e37f95b62c0672dc3654c37cd4c65799600a7	git-hangup-investigation
140e37f95b62c0672dc3654c37cd4c65799600a7	git-lfs-lite
140e37f95b62c0672dc3654c37cd4c65799600a7	githooks
140e37f95b62c0672dc3654c37cd4c65799600a7	llama-cpp-tk
140e37f95b62c0672dc3654c37cd4c65799600a7	mcp
140e37f95b62c0672dc3654c37cd4c65799600a7	mdns-inspector
140e37f95b62c0672dc3654c37cd4c65799600a7	mouse-pointer
140e37f95b62c0672dc3654c37cd4c65799600a7	pictogram
140e37f95b62c0672dc3654c37cd4c65799600a7	remove-desktop-ini
140e37f95b62c0672dc3654c37cd4c65799600a7	shellex-rust
140e37f95b62c0672dc3654c37cd4c65799600a7	static-lunr
140e37f95b62c0672dc3654c37cd4c65799600a7	test/add-http-tests-and-fix-stdio
140e37f95b62c0672dc3654c37cd4c65799600a7	windows-moukaeritai-work
14f604c851b3bca843c91e8b6ff1d95df47db02f	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
14f604c851b3bca843c91e8b6ff1d95df47db02f	git-hangup-investigation
14f604c851b3bca843c91e8b6ff1d95df47db02f	git-lfs-lite
14f604c851b3bca843c91e8b6ff1d95df47db02f	githooks
14f604c851b3bca843c91e8b6ff1d95df47db02f	llama-cpp-tk
14f604c851b3bca843c91e8b6ff1d95df47db02f	mcp
14f604c851b3bca843c91e8b6ff1d95df47db02f	mdns-inspector
14f604c851b3bca843c91e8b6ff1d95df47db02f	mouse-pointer
14f604c851b3bca843c91e8b6ff1d95df47db02f	pictogram
14f604c851b3bca843c91e8b6ff1d95df47db02f	remove-desktop-ini
14f604c851b3bca843c91e8b6ff1d95df47db02f	shellex-rust
14f604c851b3bca843c91e8b6ff1d95df47db02f	static-lunr
14f604c851b3bca843c91e8b6ff1d95df47db02f	test/add-http-tests-and-fix-stdio
14f604c851b3bca843c91e8b6ff1d95df47db02f	windows-moukaeritai-work
160dcb97c1a4351bf09b77dad6847a033d3be6cd	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
160dcb97c1a4351bf09b77dad6847a033d3be6cd	feat/mcp-filelist-server
160dcb97c1a4351bf09b77dad6847a033d3be6cd	git-hangup-investigation
160dcb97c1a4351bf09b77dad6847a033d3be6cd	git-lfs-lite
160dcb97c1a4351bf09b77dad6847a033d3be6cd	githooks
160dcb97c1a4351bf09b77dad6847a033d3be6cd	llama-cpp-tk
160dcb97c1a4351bf09b77dad6847a033d3be6cd	mcp
160dcb97c1a4351bf09b77dad6847a033d3be6cd	mdns-inspector
160dcb97c1a4351bf09b77dad6847a033d3be6cd	mouse-pointer
160dcb97c1a4351bf09b77dad6847a033d3be6cd	pictogram
160dcb97c1a4351bf09b77dad6847a033d3be6cd	remove-desktop-ini
160dcb97c1a4351bf09b77dad6847a033d3be6cd	shellex-rust
160dcb97c1a4351bf09b77dad6847a033d3be6cd	static-lunr
160dcb97c1a4351bf09b77dad6847a033d3be6cd	test/add-http-tests-and-fix-stdio
160dcb97c1a4351bf09b77dad6847a033d3be6cd	windows-moukaeritai-work
1723e8a2cfef948b460d55276e1c4b84677f14a4	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1723e8a2cfef948b460d55276e1c4b84677f14a4	git-hangup-investigation
1723e8a2cfef948b460d55276e1c4b84677f14a4	git-lfs-lite
1723e8a2cfef948b460d55276e1c4b84677f14a4	githooks
1723e8a2cfef948b460d55276e1c4b84677f14a4	llama-cpp-tk
1723e8a2cfef948b460d55276e1c4b84677f14a4	mcp
1723e8a2cfef948b460d55276e1c4b84677f14a4	mdns-inspector
1723e8a2cfef948b460d55276e1c4b84677f14a4	mouse-pointer
1723e8a2cfef948b460d55276e1c4b84677f14a4	pictogram
1723e8a2cfef948b460d55276e1c4b84677f14a4	remove-desktop-ini
1723e8a2cfef948b460d55276e1c4b84677f14a4	shellex-rust
1723e8a2cfef948b460d55276e1c4b84677f14a4	static-lunr
1723e8a2cfef948b460d55276e1c4b84677f14a4	test/add-http-tests-and-fix-stdio
1723e8a2cfef948b460d55276e1c4b84677f14a4	windows-moukaeritai-work
17256281e9ef18e88ce297ec4a50bf19074fcc78	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
17256281e9ef18e88ce297ec4a50bf19074fcc78	feat/mcp-filelist-server
17256281e9ef18e88ce297ec4a50bf19074fcc78	git-hangup-investigation
17256281e9ef18e88ce297ec4a50bf19074fcc78	git-lfs-lite
17256281e9ef18e88ce297ec4a50bf19074fcc78	githooks
17256281e9ef18e88ce297ec4a50bf19074fcc78	llama-cpp-tk
17256281e9ef18e88ce297ec4a50bf19074fcc78	mcp
17256281e9ef18e88ce297ec4a50bf19074fcc78	mdns-inspector
17256281e9ef18e88ce297ec4a50bf19074fcc78	mouse-pointer
17256281e9ef18e88ce297ec4a50bf19074fcc78	pictogram
17256281e9ef18e88ce297ec4a50bf19074fcc78	remove-desktop-ini
17256281e9ef18e88ce297ec4a50bf19074fcc78	shellex-rust
17256281e9ef18e88ce297ec4a50bf19074fcc78	static-lunr
17256281e9ef18e88ce297ec4a50bf19074fcc78	test/add-http-tests-and-fix-stdio
17256281e9ef18e88ce297ec4a50bf19074fcc78	windows-moukaeritai-work
17d58e4126324f0441a4f06e65826664d657edec	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
17d58e4126324f0441a4f06e65826664d657edec	git-hangup-investigation
17d58e4126324f0441a4f06e65826664d657edec	git-lfs-lite
17d58e4126324f0441a4f06e65826664d657edec	githooks
17d58e4126324f0441a4f06e65826664d657edec	llama-cpp-tk
17d58e4126324f0441a4f06e65826664d657edec	mcp
17d58e4126324f0441a4f06e65826664d657edec	mdns-inspector
17d58e4126324f0441a4f06e65826664d657edec	mouse-pointer
17d58e4126324f0441a4f06e65826664d657edec	pictogram
17d58e4126324f0441a4f06e65826664d657edec	remove-desktop-ini
17d58e4126324f0441a4f06e65826664d657edec	shellex-rust
17d58e4126324f0441a4f06e65826664d657edec	static-lunr
17d58e4126324f0441a4f06e65826664d657edec	test/add-http-tests-and-fix-stdio
17d58e4126324f0441a4f06e65826664d657edec	windows-moukaeritai-work
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	git-hangup-investigation
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	git-lfs-lite
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	githooks
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	llama-cpp-tk
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	mcp
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	mdns-inspector
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	mouse-pointer
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	pictogram
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	remove-desktop-ini
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	shellex-rust
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	static-lunr
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	test/add-http-tests-and-fix-stdio
18eb0ecf6eedf3ba1014e6b80833a8684ba2ca42	windows-moukaeritai-work
19c30980c923d4ea51a2776fa166f4aca2ad077e	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
19c30980c923d4ea51a2776fa166f4aca2ad077e	git-hangup-investigation
19c30980c923d4ea51a2776fa166f4aca2ad077e	git-lfs-lite
19c30980c923d4ea51a2776fa166f4aca2ad077e	githooks
19c30980c923d4ea51a2776fa166f4aca2ad077e	llama-cpp-tk
19c30980c923d4ea51a2776fa166f4aca2ad077e	mcp
19c30980c923d4ea51a2776fa166f4aca2ad077e	mdns-inspector
19c30980c923d4ea51a2776fa166f4aca2ad077e	mouse-pointer
19c30980c923d4ea51a2776fa166f4aca2ad077e	pictogram
19c30980c923d4ea51a2776fa166f4aca2ad077e	remove-desktop-ini
19c30980c923d4ea51a2776fa166f4aca2ad077e	shellex-rust
19c30980c923d4ea51a2776fa166f4aca2ad077e	static-lunr
19c30980c923d4ea51a2776fa166f4aca2ad077e	test/add-http-tests-and-fix-stdio
19c30980c923d4ea51a2776fa166f4aca2ad077e	windows-moukaeritai-work
1a661023405d0e89e12d9687888ccdea1a9ad6a7	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1a661023405d0e89e12d9687888ccdea1a9ad6a7	git-hangup-investigation
1a661023405d0e89e12d9687888ccdea1a9ad6a7	git-lfs-lite
1a661023405d0e89e12d9687888ccdea1a9ad6a7	githooks
1a661023405d0e89e12d9687888ccdea1a9ad6a7	llama-cpp-tk
1a661023405d0e89e12d9687888ccdea1a9ad6a7	mcp
1a661023405d0e89e12d9687888ccdea1a9ad6a7	mdns-inspector
1a661023405d0e89e12d9687888ccdea1a9ad6a7	mouse-pointer
1a661023405d0e89e12d9687888ccdea1a9ad6a7	pictogram
1a661023405d0e89e12d9687888ccdea1a9ad6a7	remove-desktop-ini
1a661023405d0e89e12d9687888ccdea1a9ad6a7	shellex-rust
1a661023405d0e89e12d9687888ccdea1a9ad6a7	static-lunr
1a661023405d0e89e12d9687888ccdea1a9ad6a7	test/add-http-tests-and-fix-stdio
1a661023405d0e89e12d9687888ccdea1a9ad6a7	windows-moukaeritai-work
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	git-hangup-investigation
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	git-lfs-lite
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	githooks
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	llama-cpp-tk
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	mcp
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	mdns-inspector
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	mouse-pointer
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	pictogram
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	remove-desktop-ini
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	shellex-rust
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	static-lunr
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	test/add-http-tests-and-fix-stdio
1a974d3217a0aa5fdc7cbbce7534c1891505a8ea	windows-moukaeritai-work
1b33507d3df498888057e53d39ce86bcea6f2b2d	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1b33507d3df498888057e53d39ce86bcea6f2b2d	git-hangup-investigation
1b33507d3df498888057e53d39ce86bcea6f2b2d	git-lfs-lite
1b33507d3df498888057e53d39ce86bcea6f2b2d	githooks
1b33507d3df498888057e53d39ce86bcea6f2b2d	llama-cpp-tk
1b33507d3df498888057e53d39ce86bcea6f2b2d	mcp
1b33507d3df498888057e53d39ce86bcea6f2b2d	mdns-inspector
1b33507d3df498888057e53d39ce86bcea6f2b2d	mouse-pointer
1b33507d3df498888057e53d39ce86bcea6f2b2d	pictogram
1b33507d3df498888057e53d39ce86bcea6f2b2d	remove-desktop-ini
1b33507d3df498888057e53d39ce86bcea6f2b2d	shellex-rust
1b33507d3df498888057e53d39ce86bcea6f2b2d	static-lunr
1b33507d3df498888057e53d39ce86bcea6f2b2d	test/add-http-tests-and-fix-stdio
1b33507d3df498888057e53d39ce86bcea6f2b2d	windows-moukaeritai-work
1b81a006ad1fce7388a0c22aa950f3619302a9ff	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1b81a006ad1fce7388a0c22aa950f3619302a9ff	git-hangup-investigation
1b81a006ad1fce7388a0c22aa950f3619302a9ff	git-lfs-lite
1b81a006ad1fce7388a0c22aa950f3619302a9ff	githooks
1b81a006ad1fce7388a0c22aa950f3619302a9ff	llama-cpp-tk
1b81a006ad1fce7388a0c22aa950f3619302a9ff	mcp
1b81a006ad1fce7388a0c22aa950f3619302a9ff	mdns-inspector
1b81a006ad1fce7388a0c22aa950f3619302a9ff	mouse-pointer
1b81a006ad1fce7388a0c22aa950f3619302a9ff	pictogram
1b81a006ad1fce7388a0c22aa950f3619302a9ff	remove-desktop-ini
1b81a006ad1fce7388a0c22aa950f3619302a9ff	shellex-rust
1b81a006ad1fce7388a0c22aa950f3619302a9ff	static-lunr
1b81a006ad1fce7388a0c22aa950f3619302a9ff	test/add-http-tests-and-fix-stdio
1b81a006ad1fce7388a0c22aa950f3619302a9ff	windows-moukaeritai-work
1ba5bcb77fae52d67511c3440c59febbbd97be80	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1ba5bcb77fae52d67511c3440c59febbbd97be80	git-hangup-investigation
1ba5bcb77fae52d67511c3440c59febbbd97be80	git-lfs-lite
1ba5bcb77fae52d67511c3440c59febbbd97be80	githooks
1ba5bcb77fae52d67511c3440c59febbbd97be80	llama-cpp-tk
1ba5bcb77fae52d67511c3440c59febbbd97be80	mcp
1ba5bcb77fae52d67511c3440c59febbbd97be80	mdns-inspector
1ba5bcb77fae52d67511c3440c59febbbd97be80	mouse-pointer
1ba5bcb77fae52d67511c3440c59febbbd97be80	pictogram
1ba5bcb77fae52d67511c3440c59febbbd97be80	remove-desktop-ini
1ba5bcb77fae52d67511c3440c59febbbd97be80	shellex-rust
1ba5bcb77fae52d67511c3440c59febbbd97be80	static-lunr
1ba5bcb77fae52d67511c3440c59febbbd97be80	test/add-http-tests-and-fix-stdio
1ba5bcb77fae52d67511c3440c59febbbd97be80	windows-moukaeritai-work
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	feat/mcp-filelist-server
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	git-hangup-investigation
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	git-lfs-lite
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	githooks
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	llama-cpp-tk
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	mcp
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	mdns-inspector
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	mouse-pointer
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	pictogram
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	remove-desktop-ini
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	shellex-rust
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	static-lunr
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	test/add-http-tests-and-fix-stdio
1baeb8e44f8214f4dc2e5b21b565976ee7e67f74	windows-moukaeritai-work
1be0387ab9116ab011f5b2a94592eaf9bbaff773	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1be0387ab9116ab011f5b2a94592eaf9bbaff773	git-hangup-investigation
1be0387ab9116ab011f5b2a94592eaf9bbaff773	git-lfs-lite
1be0387ab9116ab011f5b2a94592eaf9bbaff773	githooks
1be0387ab9116ab011f5b2a94592eaf9bbaff773	llama-cpp-tk
1be0387ab9116ab011f5b2a94592eaf9bbaff773	mcp
1be0387ab9116ab011f5b2a94592eaf9bbaff773	mdns-inspector
1be0387ab9116ab011f5b2a94592eaf9bbaff773	mouse-pointer
1be0387ab9116ab011f5b2a94592eaf9bbaff773	pictogram
1be0387ab9116ab011f5b2a94592eaf9bbaff773	remove-desktop-ini
1be0387ab9116ab011f5b2a94592eaf9bbaff773	shellex-rust
1be0387ab9116ab011f5b2a94592eaf9bbaff773	static-lunr
1be0387ab9116ab011f5b2a94592eaf9bbaff773	test/add-http-tests-and-fix-stdio
1be0387ab9116ab011f5b2a94592eaf9bbaff773	windows-moukaeritai-work
1e25842483ab8a5fa43774f85746d2e373bd3546	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1e25842483ab8a5fa43774f85746d2e373bd3546	git-hangup-investigation
1e25842483ab8a5fa43774f85746d2e373bd3546	git-lfs-lite
1e25842483ab8a5fa43774f85746d2e373bd3546	githooks
1e25842483ab8a5fa43774f85746d2e373bd3546	llama-cpp-tk
1e25842483ab8a5fa43774f85746d2e373bd3546	mcp
1e25842483ab8a5fa43774f85746d2e373bd3546	mdns-inspector
1e25842483ab8a5fa43774f85746d2e373bd3546	mouse-pointer
1e25842483ab8a5fa43774f85746d2e373bd3546	pictogram
1e25842483ab8a5fa43774f85746d2e373bd3546	remove-desktop-ini
1e25842483ab8a5fa43774f85746d2e373bd3546	shellex-rust
1e25842483ab8a5fa43774f85746d2e373bd3546	static-lunr
1e25842483ab8a5fa43774f85746d2e373bd3546	test/add-http-tests-and-fix-stdio
1e25842483ab8a5fa43774f85746d2e373bd3546	windows-moukaeritai-work
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	9b7310d2-2d5c-4b70-8fd3-f286f3cfc61b
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	git-hangup-investigation
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	git-lfs-lite
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	githooks
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	llama-cpp-tk
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	mcp
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	mdns-inspector
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	mouse-pointer
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	pictogram
1fcd4eb5adcc1a96d77fc72ffe5685d17278a9e0	remove-desktop-ini
